Type;X;Y
Land_GuardHouse_02_F;1855.97;3434.87
Land_GuardHouse_02_F;2076.63;3284.23
Land_GuardHouse_02_F;2188.4;3391.27
Land_GuardHouse_02_F;2307.44;3686.72
Land_GuardHouse_02_F;3705.26;6007.92
Land_GuardHouse_02_F;3740.47;8886.8
Land_GuardHouse_02_F;3781.35;13087.6
Land_GuardHouse_02_F;3862.61;8971.27
Land_GuardHouse_02_F;4123.55;11618.2
Land_GuardHouse_02_F;4304.05;10988.6
Land_GuardHouse_02_F;6380.1;2618.75
Land_GuardHouse_02_F;6481.07;2818.24
Land_GuardHouse_02_F;6506;2446.44
Land_GuardHouse_02_F;6581.48;2758.11
Land_GuardHouse_02_F;7086.32;2555.83
Land_GuardHouse_02_F;7609.77;5161.96
Land_GuardHouse_03_F;1729.14;14292.9
Land_GuardHouse_03_F;2526.34;5047.09
Land_Hangar_2;10276.3;1823.23
Land_Hangar_2;10288.8;1900.14
Land_Hangar_2;11842.1;12431
Land_Hangar_2;12066.8;3450.92
Land_Hangar_2;12958.4;9971.03
Land_Hangar_2;13046.4;9997.9
Land_Hangar_2;13062.2;10032.4
Land_Hangar_2;13077.5;10065.3
Land_Hangar_2;13416.4;6098.08
Land_Hangar_2;1539.08;14084.7
Land_Hangar_2;3153.36;7913.15
Land_Hangar_2;4059.59;10794
Land_Hangar_2;4077.54;10762.9
Land_Hangar_2;4404.76;2249.07
Land_Hangar_2;5117.95;2365.77
Land_Hangar_2;5155.55;2376.74
Land_Hangar_2;6402.2;2574.55
Land_Hangar_2;6503.84;2768.84
Land_Hangar_2;6598.46;2510.25
Land_Hangar_2;6899.23;2719.78
Land_HealthCenter_01_F;2738.36;5180.2
Land_HealthCenter_01_F;3455.1;13162.1
Land_HealthCenter_01_F;7050.34;4307.06
Land_Hlidac_budka;10068.9;1964.03
Land_Hlidac_budka;1030.53;13870.4
Land_Hlidac_budka;10327.6;1902.67
Land_Hlidac_budka;10366.7;2207.79
Land_Hlidac_budka;10774.2;2592.14
Land_Hlidac_budka;11314.4;6616.3
Land_Hlidac_budka;11960.4;8869.58
Land_Hlidac_budka;11984.8;12674.9
Land_Hlidac_budka;12268.9;9066.82
Land_Hlidac_budka;12655.9;9701.19
Land_Hlidac_budka;13082.7;10239.6
Land_Hlidac_budka;1580.09;14093.8
Land_Hlidac_budka;1645.15;14568.6
Land_Hlidac_budka;1876.19;2128.16
Land_Hlidac_budka;2163.32;4758.1
Land_Hlidac_budka;2728.44;12178.1
Land_Hlidac_budka;2837.83;9266.43
Land_Hlidac_budka;2864.73;9780.38
Land_Hlidac_budka;2970.85;12654.7
Land_Hlidac_budka;3153.94;7972.78
Land_Hlidac_budka;3390.68;12450.5
Land_Hlidac_budka;3411.54;12566.5
Land_Hlidac_budka;3874.88;12987.7
Land_Hlidac_budka;4125.78;11177.9
Land_Hlidac_budka;4131.99;8936.37
Land_Hlidac_budka;4213.3;10348.9
Land_Hlidac_budka;4546.18;9871.57
Land_Hlidac_budka;4639.26;2602.34
Land_Hlidac_budka;4757.18;10747
Land_Hlidac_budka;4867.01;2861.37
Land_Hlidac_budka;5094.39;12766.4
Land_Hlidac_budka;5207.59;9773.15
Land_Hlidac_budka;6311.89;3756.71
Land_Hlidac_budka;6519.92;2491.35
Land_Hlidac_budka;6570.1;2496.78
Land_Hlidac_budka;6712.42;2694.41
Land_Hlidac_budka;6782.77;2753.33
Land_Hlidac_budka;6836.81;2617.82
Land_Hlidac_budka;6966.2;2619.17
Land_Hlidac_budka;7012.94;2420.63
Land_Hlidac_budka;7021.06;7693.66
Land_Hlidac_budka;7074.81;2661.54
Land_Hlidac_budka;8796.47;11651.5
Land_Hlidac_budka;9928.91;5457.09
Land_HouseB_Tenement;6856.62;2502.47
Land_HouseBlock_A1;10460.3;2323.56
Land_HouseBlock_A1;6713.01;2363.54
Land_HouseBlock_A1;6966.26;2480.56
Land_HouseBlock_A1_1;10022.1;1969.23
Land_HouseBlock_A1_1;10105.5;1880.54
Land_HouseBlock_A1_1;10107.5;1951.75
Land_HouseBlock_A1_1;10425.2;2335.36
Land_HouseBlock_A1_1;11997.9;9133.98
Land_HouseBlock_A1_1;12082.2;9082.3
Land_HouseBlock_A1_1;2671.77;5233.41
Land_HouseBlock_A1_1;2691.54;5337.04
Land_HouseBlock_A1_1;2696.05;5227.91
Land_HouseBlock_A1_1;2722.88;5254.72
Land_HouseBlock_A1_1;2789.86;5221.48
Land_HouseBlock_A1_1;2790.59;12379.1
Land_HouseBlock_A1_1;2810.08;5302.73
Land_HouseBlock_A1_1;2866.14;12359.3
Land_HouseBlock_A1_1;2885.8;12396.4
Land_HouseBlock_A1_1;2932.5;12442.4
Land_HouseBlock_A1_1;3352.68;12984.1
Land_HouseBlock_A1_1;3371.12;12885.2
Land_HouseBlock_A1_1;3429.41;12930.5
Land_HouseBlock_A1_1;3430.28;12989.6
Land_HouseBlock_A1_1;3433.34;13116.8
Land_HouseBlock_A1_1;3456.61;12853.3
Land_HouseBlock_A1_1;3693.35;13123.9
Land_HouseBlock_A1_1;3778.71;8847.23
Land_HouseBlock_A1_1;3795.54;8818.16
Land_HouseBlock_A1_1;3826.26;8893.41
Land_HouseBlock_A3;10415.1;2235.06
Land_HouseBlock_A3;10464.3;2393.07
Land_HouseBlock_A3;10497.9;2269.63
Land_HouseBlock_A3;12046.5;9128.86
Land_HouseBlock_A3;12050.7;9039.2
Land_HouseBlock_A3;2689.44;5191.7
Land_HouseBlock_A3;2694.62;5351.49
Land_HouseBlock_A3;2708.58;5258.37
Land_HouseBlock_A3;2756.41;5365.25
Land_HouseBlock_A3;2776.88;5232.79
Land_HouseBlock_A3;2800.46;12410.3
Land_HouseBlock_A3;2806.43;5258.87
Land_HouseBlock_A3;2876.71;12384.8
Land_HouseBlock_A3;2937.32;12485.5
Land_HouseBlock_A3;2949.56;12452.4
Land_HouseBlock_A3;3368.66;12915.5
Land_HouseBlock_A3;3406.16;12881.2
Land_HouseBlock_A3;3479.9;13090.7
Land_HouseBlock_A3;3520.76;13053.6
Land_HouseBlock_A3;3571.27;13044.6
Land_HouseBlock_A3;3704.41;13139.8
Land_HouseBlock_A3;3768.13;8873.26
Land_HouseBlock_A3;3805.57;8899.72
Land_HouseBlock_A3;3874.51;8931.25
Land_HouseBlock_A3;6862.08;2596.55
Land_HouseBlock_A3;6887.08;2551.95
Land_HouseRuin_Big_01_F;329.737;7145.31
Land_HouseRuin_Big_01_half_F;1845.78;11442.9
Land_HouseRuin_Big_01_half_F;517.188;8223.16
Land_HouseRuin_Big_02_half_F;234.676;7285.2
Land_HouseRuin_Big_03_half_F;3032.94;13757.2
Land_HouseRuin_Big_03_half_F;423.01;6914.84
Land_HouseRuin_Big_03_half_F;4349.2;13169.5
Land_HouseRuin_Small_01_half_F;172.77;7902.32
Land_HouseRuin_Small_01_half_F;2782.76;12594.6
Land_HouseRuin_Small_01_half_F;3054.8;13731.6
Land_HouseRuin_Small_01_half_F;342.471;7163.44
Land_House_1B01_F;10001.4;2043.25
Land_House_1B01_F;10021.6;10344.7
Land_House_1B01_F;10138.8;5479.16
Land_House_1B01_F;10162.7;2097.16
Land_House_1B01_F;10447.4;2071.24
Land_House_1B01_F;10554.5;2169.66
Land_House_1B01_F;10565.3;9674.97
Land_House_1B01_F;10603.1;8054.88
Land_House_1B01_F;10703.8;8056.02
Land_House_1B01_F;10891.3;12345.1
Land_House_1B01_F;11027.9;12397.4
Land_House_1B01_F;11145;6538.26
Land_House_1B01_F;11198.8;12394.1
Land_House_1B01_F;11203.5;5366.22
Land_House_1B01_F;11240;6595.65
Land_House_1B01_F;11285.6;12240.3
Land_House_1B01_F;11768.7;12166
Land_House_1B01_F;11799.3;12396.8
Land_House_1B01_F;11929.6;8928.46
Land_House_1B01_F;11947.3;12028.9
Land_House_1B01_F;12010.9;3501.07
Land_House_1B01_F;12084.4;3619.72
Land_House_1B01_F;12085.8;7255.89
Land_House_1B01_F;12090.8;9106.46
Land_House_1B01_F;12101.6;9383.06
Land_House_1B01_F;12111.7;7286.24
Land_House_1B01_F;12140.5;9029.43
Land_House_1B01_F;12184.9;6293.14
Land_House_1B01_F;12216.7;7305.04
Land_House_1B01_F;12253;10984.7
Land_House_1B01_F;12290.1;9673.4
Land_House_1B01_F;12322.2;10781.7
Land_House_1B01_F;12343.2;9033.99
Land_House_1B01_F;12459.1;9512.41
Land_House_1B01_F;12822.2;9578.91
Land_House_1B01_F;12832.4;10115.6
Land_House_1B01_F;1285.01;12065
Land_House_1B01_F;12965;8047.76
Land_House_1B01_F;13147.3;10376.4
Land_House_1B01_F;13381.3;6308.8
Land_House_1B01_F;1661.78;3818.67
Land_House_1B01_F;1937.24;2232.44
Land_House_1B01_F;2002.12;7352.76
Land_House_1B01_F;2500.75;6335.45
Land_House_1B01_F;2503.45;9636.34
Land_House_1B01_F;2677.18;10036.4
Land_House_1B01_F;2765.57;9964.38
Land_House_1B01_F;3052.2;7827
Land_House_1B01_F;3095.19;7879.63
Land_House_1B01_F;3122.35;7980
Land_House_1B01_F;3317.33;12815
Land_House_1B01_F;3336.98;3937.06
Land_House_1B01_F;3365.55;13017.2
Land_House_1B01_F;3523.93;2454.87
Land_House_1B01_F;3665.85;2207.54
Land_House_1B01_F;3668.19;2463.6
Land_House_1B01_F;3821.76;8876.27
Land_House_1B01_F;3869.88;9026.4
Land_House_1B01_F;4179.27;8925.17
Land_House_1B01_F;4384.39;4694.32
Land_House_1B01_F;4436;6472.45
Land_House_1B01_F;4510.17;2397.97
Land_House_1B01_F;4523.46;9881.82
Land_House_1B01_F;4895.95;2826.8
Land_House_1B01_F;5385.23;8589.25
Land_House_1B01_F;5779.17;2767.8
Land_House_1B01_F;5867.79;4845.23
Land_House_1B01_F;5925.87;10183.8
Land_House_1B01_F;5938.91;10310.4
Land_House_1B01_F;6272.54;2562.24
Land_House_1B01_F;6287.11;7625.43
Land_House_1B01_F;6515.6;3561.03
Land_House_1B01_F;6689.45;2472.9
Land_House_1B01_F;7522.39;5156.15
Land_House_1B01_F;8436.07;4956.48
Land_House_1B01_F;8568.69;11919.2
Land_House_1B01_F;8691.22;2401.85
Land_House_1B01_F;8799.7;11567.1
Land_House_1B01_F;9244.2;4988.25
Land_House_1B01_F;9465.61;8801.6
Land_House_1B01_F;9645.22;10445.9
Land_House_1B01_F;9662.99;6577.28
Land_House_1B01_F;9836.64;8817.39
Land_House_1W01_F;10036.9;2058.29
Land_House_1W01_F;10076.7;5477.4
Land_House_1W01_F;10261.2;5719.77
Land_House_1W01_F;10290;10997.9
Land_House_1W01_F;10324.2;2017.13
Land_House_1W01_F;10447.6;9794.28
Land_House_1W01_F;10530.4;9654.71
Land_House_1W01_F;10584;6984.22
Land_House_1W01_F;10607.7;9961.44
Land_House_1W01_F;10648.3;7977
Land_House_1W01_F;10756.8;8114.05
Land_House_1W01_F;10758.2;12447
Land_House_1W01_F;10762.3;10848.8
Land_House_1W01_F;10950.7;9124.5
Land_House_1W01_F;11031.6;12451.9
Land_House_1W01_F;11078.6;12361
Land_House_1W01_F;11108;12273.3
Land_House_1W01_F;11204.3;12196.5
Land_House_1W01_F;11216.7;6609.9
Land_House_1W01_F;11234.2;5395.13
Land_House_1W01_F;1124.1;9987.18
Land_House_1W01_F;11498.6;6575.09
Land_House_1W01_F;11603.7;12490.1
Land_House_1W01_F;11883.4;9180.92
Land_House_1W01_F;1190.79;12055.8
Land_House_1W01_F;11902.2;9316.35
Land_House_1W01_F;11945.6;9173.49
Land_House_1W01_F;11956.6;3461.36
Land_House_1W01_F;11967.6;8993.84
Land_House_1W01_F;12052.9;9179.92
Land_House_1W01_F;12062;3695.17
Land_House_1W01_F;12087.5;9012.13
Land_House_1W01_F;12117.8;7225.93
Land_House_1W01_F;12146.2;9571.26
Land_House_1W01_F;12218.1;6275.7
Land_House_1W01_F;12226;9437.44
Land_House_1W01_F;12254.4;10896.7
Land_House_1W01_F;12266.2;9682.16
Land_House_1W01_F;12298.9;10610
Land_House_1W01_F;12469;9548.05
Land_House_1W01_F;12511;10436.3
Land_House_1W01_F;12691.7;9849
Land_House_1W01_F;12822.1;9965.07
Land_House_1W01_F;12881.7;10177.7
Land_House_1W01_F;12890.7;8312.08
Land_House_1W01_F;13444.3;6257.51
Land_House_1W01_F;1598.87;8973.14
Land_House_1W01_F;1668.29;3790.02
Land_House_1W01_F;1802.03;2184.06
Land_House_1W01_F;1870.1;2276.63
Land_House_1W01_F;2190.52;11056
Land_House_1W01_F;2369.65;10968.9
Land_House_1W01_F;2397.84;11014.4
Land_House_1W01_F;2506.27;6422.72
Land_House_1W01_F;2535.08;9690.63
Land_House_1W01_F;2580.84;6310.82
Land_House_1W01_F;2654.7;12379.1
Land_House_1W01_F;2666.55;9942.8
Land_House_1W01_F;2709.34;5052.16
Land_House_1W01_F;2783.28;9952.22
Land_House_1W01_F;2822.1;15168.2
Land_House_1W01_F;2972.02;7917.25
Land_House_1W01_F;3004.69;7737.09
Land_House_1W01_F;3006.28;7996.11
Land_House_1W01_F;3041.92;12563.7
Land_House_1W01_F;3191.4;8057.45
Land_House_1W01_F;3265.31;13204.5
Land_House_1W01_F;3267.69;12950.3
Land_House_1W01_F;3426.63;4905.95
Land_House_1W01_F;3435.67;14786.6
Land_House_1W01_F;3509.06;4966.39
Land_House_1W01_F;3666.8;2519.12
Land_House_1W01_F;3812.08;9082.37
Land_House_1W01_F;3910.17;8930.44
Land_House_1W01_F;4357.69;4735.62
Land_House_1W01_F;4388.53;6390.43
Land_House_1W01_F;4414.19;4582
Land_House_1W01_F;4452.97;2403.79
Land_House_1W01_F;4508.23;2435.16
Land_House_1W01_F;4536.8;2513.3
Land_House_1W01_F;4784.78;6757.49
Land_House_1W01_F;4931.11;12801.8
Land_House_1W01_F;5841.87;3965.65
Land_House_1W01_F;5854.28;4787.85
Land_House_1W01_F;5896.04;10206.4
Land_House_1W01_F;5932.18;10348.3
Land_House_1W01_F;5963.41;7884.28
Land_House_1W01_F;5981.94;10370.8
Land_House_1W01_F;6158.74;7737.72
Land_House_1W01_F;6210.01;10375.4
Land_House_1W01_F;6280.84;7569.75
Land_House_1W01_F;6336.71;3289.94
Land_House_1W01_F;6488.44;2934.27
Land_House_1W01_F;6503.25;2322.55
Land_House_1W01_F;6504.18;6167.19
Land_House_1W01_F;6836;3111.3
Land_House_1W01_F;7473.88;5023.68
Land_House_1W01_F;7520.47;5185.11
Land_House_1W01_F;7558.6;5226.14
Land_House_1W01_F;8144.01;3204.31
Land_House_1W01_F;8195.77;11619.8
Land_House_1W01_F;8480.39;12039.4
Land_House_1W01_F;8794.05;11587.6
Land_House_1W01_F;9196.77;3970.18
Land_House_1W01_F;9286.18;8845.08
Land_House_1W01_F;9528.85;8829.71
Land_House_1W01_F;9626.32;6524.8
Land_House_1W01_F;9980.23;10384.6
Land_House_1W02_F;10160.2;2188.26
Land_House_1W02_F;10236.1;5483.02
Land_House_1W02_F;10331.1;2047.05
Land_House_1W02_F;10384.8;9842.49
Land_House_1W02_F;10423;2084.13
Land_House_1W02_F;10452.9;2460.93
Land_House_1W02_F;10567.5;2124.81
Land_House_1W02_F;10595.4;7846.07
Land_House_1W02_F;10624.3;2399.35
Land_House_1W02_F;10661.3;8127.34
Land_House_1W02_F;10709.6;8011.33
Land_House_1W02_F;10817.7;12423.2
Land_House_1W02_F;11026.2;12431.8
Land_House_1W02_F;11062.8;12523.2
Land_House_1W02_F;11125.6;6570.65
Land_House_1W02_F;11219.5;5400.76
Land_House_1W02_F;11278.2;12161.9
Land_House_1W02_F;11307.8;12285.1
Land_House_1W02_F;11379.8;5541
Land_House_1W02_F;11544.9;12395.3
Land_House_1W02_F;11817.3;9189.03
Land_House_1W02_F;11904.1;9217.74
Land_House_1W02_F;11978.1;3464.13
Land_House_1W02_F;12014.5;9034.06
Land_House_1W02_F;12058.4;3616.72
Land_House_1W02_F;12078.2;6314.27
Land_House_1W02_F;12085.5;9145.55
Land_House_1W02_F;12176.7;9504.18
Land_House_1W02_F;1220.13;10016.8
Land_House_1W02_F;12210.9;7226.64
Land_House_1W02_F;12249.1;9683.02
Land_House_1W02_F;12270.5;10935.1
Land_House_1W02_F;12278.7;8997.38
Land_House_1W02_F;12310;9521.57
Land_House_1W02_F;12319.1;10839.7
Land_House_1W02_F;12325.4;10921.5
Land_House_1W02_F;12380.3;9562.93
Land_House_1W02_F;12768.2;9834.45
Land_House_1W02_F;12826;4438.81
Land_House_1W02_F;12833.7;8038.19
Land_House_1W02_F;12916.9;10217.7
Land_House_1W02_F;12931.4;6750.17
Land_House_1W02_F;12968.6;8293.2
Land_House_1W02_F;13310.4;12867.5
Land_House_1W02_F;13323.9;6291.35
Land_House_1W02_F;13377;6286.75
Land_House_1W02_F;13423.8;2806.24
Land_House_1W02_F;13440.6;6275.79
Land_House_1W02_F;13468.9;2946.79
Land_House_1W02_F;1571.05;12004.9
Land_House_1W02_F;1604.8;3808.55
Land_House_1W02_F;1624.48;8968.21
Land_House_1W02_F;1720.26;4004.96
Land_House_1W02_F;1912.09;2273.67
Land_House_1W02_F;1970.9;7210.85
Land_House_1W02_F;2168.14;10978.5
Land_House_1W02_F;2232.17;11207.2
Land_House_1W02_F;2235.89;11165.8
Land_House_1W02_F;2436.06;11007.6
Land_House_1W02_F;2477.48;6359.65
Land_House_1W02_F;2547.64;11009.3
Land_House_1W02_F;2548.31;6266.37
Land_House_1W02_F;2628.35;12318.9
Land_House_1W02_F;2647.75;9580.11
Land_House_1W02_F;2737.54;5130.65
Land_House_1W02_F;2805.25;9972.95
Land_House_1W02_F;2896.31;15177.3
Land_House_1W02_F;3020.12;7818.51
Land_House_1W02_F;3098.74;8066.09
Land_House_1W02_F;3265.27;13172.7
Land_House_1W02_F;3284.18;12855.8
Land_House_1W02_F;3324.01;4942.76
Land_House_1W02_F;3358.72;13184.3
Land_House_1W02_F;3363.53;4916.6
Land_House_1W02_F;3384.87;3953.69
Land_House_1W02_F;3390.62;14807.1
Land_House_1W02_F;3606.54;9016.69
Land_House_1W02_F;3642.23;2414.72
Land_House_1W02_F;3758.41;8946.75
Land_House_1W02_F;410.169;5171.96
Land_House_1W02_F;4349.76;4676.69
Land_House_1W02_F;4391.58;6460.18
Land_House_1W02_F;4419.69;2510.87
Land_House_1W02_F;4488.86;2418.04
Land_House_1W02_F;4535.54;2486.43
Land_House_1W02_F;4551.54;2380.08
Land_House_1W02_F;4697.39;6823.05
Land_House_1W02_F;5466.86;8392.88
Land_House_1W02_F;5827.19;3984.64
Land_House_1W02_F;5870.16;10219.8
Land_House_1W02_F;5871.07;4682.29
Land_House_1W02_F;5872.53;4592.55
Land_House_1W02_F;5903.1;4899.14
Land_House_1W02_F;5969.09;10381.9
Land_House_1W02_F;5975.2;7868.42
Land_House_1W02_F;6041.02;7828.57
Land_House_1W02_F;6052.45;10427
Land_House_1W02_F;6323.36;7575.44
Land_House_1W02_F;6626.71;2892.41
Land_House_1W02_F;6988.23;3193.17
Land_House_1W02_F;7116.87;7638.92
Land_House_1W02_F;7299.43;2738.44
Land_House_1W02_F;7473.78;5146.42
Land_House_1W02_F;7593.76;5187.1
Land_House_1W02_F;7732.76;3514.02
Land_House_1W02_F;8068.99;3292.73
Land_House_1W02_F;8463.56;12019
Land_House_1W02_F;8772.1;11658.4
Land_House_1W02_F;9224.63;3917.02
Land_House_1W02_F;9367.28;8821.29
Land_House_1W02_F;9616.73;8821.82
Land_House_1W02_F;9641.35;6582.04
Land_House_1W02_F;9646.79;6476.53
Land_House_1W02_F;9957.16;10413.6
Land_House_1W03_F;10024.1;10382
Land_House_1W03_F;10045.9;5624.26
Land_House_1W03_F;10132.8;2173.99
Land_House_1W03_F;10237.2;9812.75
Land_House_1W03_F;10280.1;2284.49
Land_House_1W03_F;10335.2;5514.48
Land_House_1W03_F;10355.7;2466.75
Land_House_1W03_F;10416.3;2146.21
Land_House_1W03_F;10496.4;2054.01
Land_House_1W03_F;10516.4;2119.98
Land_House_1W03_F;10578.3;7889.57
Land_House_1W03_F;10578.6;2146.05
Land_House_1W03_F;10613.4;2164.62
Land_House_1W03_F;10644.7;8097.25
Land_House_1W03_F;10670.4;8111.76
Land_House_1W03_F;10938.9;12391.8
Land_House_1W03_F;11031.6;12514.7
Land_House_1W03_F;11058.5;12453.2
Land_House_1W03_F;11149.5;12239.1
Land_House_1W03_F;11194.9;6622.89
Land_House_1W03_F;11257.5;5441.94
Land_House_1W03_F;11280;5507.44
Land_House_1W03_F;11566.7;12387.9
Land_House_1W03_F;11646;3178.75
Land_House_1W03_F;11922.6;9214.29
Land_House_1W03_F;12002.8;9251.16
Land_House_1W03_F;12020.5;8954.73
Land_House_1W03_F;12027.2;9018.8
Land_House_1W03_F;12040.5;3507.21
Land_House_1W03_F;12065.9;3541.76
Land_House_1W03_F;12078.4;6282.13
Land_House_1W03_F;12108.7;8396.97
Land_House_1W03_F;1211.79;10052
Land_House_1W03_F;1212.71;8818.31
Land_House_1W03_F;12121.6;3515.47
Land_House_1W03_F;12222.1;9689.56
Land_House_1W03_F;12234.9;10886.2
Land_House_1W03_F;12251.5;10916.4
Land_House_1W03_F;12279.2;10620.1
Land_House_1W03_F;12326.1;9540.36
Land_House_1W03_F;12466.6;9584.18
Land_House_1W03_F;12613.3;9479.72
Land_House_1W03_F;12828.5;4469.23
Land_House_1W03_F;12910.2;8075.55
Land_House_1W03_F;12924.6;6784.14
Land_House_1W03_F;12936.5;10107.3
Land_House_1W03_F;12942;10207.6
Land_House_1W03_F;13203.6;7044.12
Land_House_1W03_F;13324.5;6308.03
Land_House_1W03_F;13386.9;12817.5
Land_House_1W03_F;1658.73;3735.89
Land_House_1W03_F;1703.47;3869.77
Land_House_1W03_F;1798.71;5082.62
Land_House_1W03_F;1858.42;3885.22
Land_House_1W03_F;1884.57;2298.08
Land_House_1W03_F;1980.22;7258.71
Land_House_1W03_F;2224.3;10992.9
Land_House_1W03_F;2246;10970.9
Land_House_1W03_F;2274.31;11237.1
Land_House_1W03_F;2409.24;6372.36
Land_House_1W03_F;2465.22;10974.1
Land_House_1W03_F;2510.8;6273.4
Land_House_1W03_F;253.919;3777.52
Land_House_1W03_F;2584.54;5473.03
Land_House_1W03_F;2586.17;11004.4
Land_House_1W03_F;2665.63;10063.1
Land_House_1W03_F;2735.62;5075.95
Land_House_1W03_F;2750.46;9852.18
Land_House_1W03_F;2804.66;5465.75
Land_House_1W03_F;2887.33;5274.18
Land_House_1W03_F;2954.12;15198
Land_House_1W03_F;3003.69;7873.84
Land_House_1W03_F;3012.38;7767.41
Land_House_1W03_F;3020.75;2550.57
Land_House_1W03_F;318.092;8563.86
Land_House_1W03_F;3210.68;8130.01
Land_House_1W03_F;3336.16;3971.28
Land_House_1W03_F;3348.89;13201.1
Land_House_1W03_F;3390.02;14875.4
Land_House_1W03_F;3399.14;4921.55
Land_House_1W03_F;3441.72;13217
Land_House_1W03_F;3622.13;9008.35
Land_House_1W03_F;372.98;5188.77
Land_House_1W03_F;3933.31;8781.61
Land_House_1W03_F;4337.22;13733.9
Land_House_1W03_F;4405.6;3963.13
Land_House_1W03_F;4422.68;4612.74
Land_House_1W03_F;4459.52;2421.68
Land_House_1W03_F;4573.32;13169.9
Land_House_1W03_F;4766.21;6849.08
Land_House_1W03_F;4910.37;11850.5
Land_House_1W03_F;4910.65;12834.3
Land_House_1W03_F;5380.07;8543.32
Land_House_1W03_F;5457.94;8508.91
Land_House_1W03_F;5839.67;4675.02
Land_House_1W03_F;5854.01;3994.38
Land_House_1W03_F;5945.83;10252.9
Land_House_1W03_F;5982.43;7904.88
Land_House_1W03_F;6038.38;10484.8
Land_House_1W03_F;6095.02;7710.22
Land_House_1W03_F;6174.26;7712.24
Land_House_1W03_F;6186.02;7667.18
Land_House_1W03_F;6202.32;10355.8
Land_House_1W03_F;6300.65;2523.6
Land_House_1W03_F;6350.84;3271.64
Land_House_1W03_F;6352.94;7528.22
Land_House_1W03_F;6360.7;2320.01
Land_House_1W03_F;6417.56;2240.81
Land_House_1W03_F;6577.36;6257.98
Land_House_1W03_F;6791.49;3129.69
Land_House_1W03_F;6829.26;2664.26
Land_House_1W03_F;6846.83;3169.99
Land_House_1W03_F;702.406;5641.48
Land_House_1W03_F;7030.61;3151.6
Land_House_1W03_F;7056.29;7665.03
Land_House_1W03_F;7133.07;7630.77
Land_House_1W03_F;7170.8;7711.85
Land_House_1W03_F;7321.17;2768.95
Land_House_1W03_F;7525.53;5215.58
Land_House_1W03_F;7592.46;4971.45
Land_House_1W03_F;8126.88;3160.2
Land_House_1W03_F;8712.01;11869.6
Land_House_1W03_F;8772.39;11676.3
Land_House_1W03_F;9114.85;4110.77
Land_House_1W03_F;9182.5;3835.7
Land_House_1W03_F;9459.93;1866.82
Land_House_1W03_F;9552.3;8844.54
Land_House_1W03_F;9587.36;6619.18
Land_House_1W03_F;9621.1;8792.07
Land_House_1W03_F;9699.61;6523.88
Land_House_1W04_F;10075.9;10366.8
Land_House_1W04_F;10126.4;2194.81
Land_House_1W04_F;10145.2;2137.3
Land_House_1W04_F;10314.3;5494.23
Land_House_1W04_F;10340.4;9832.23
Land_House_1W04_F;10390.5;2471.16
Land_House_1W04_F;10480.8;2074.12
Land_House_1W04_F;10481.1;2017.14
Land_House_1W04_F;10491.9;12510.8
Land_House_1W04_F;10533.2;2129.43
Land_House_1W04_F;10567.6;9637.57
Land_House_1W04_F;10584.5;2111.63
Land_House_1W04_F;10596.4;2151.22
Land_House_1W04_F;10617;8070.79
Land_House_1W04_F;10632.7;2436.41
Land_House_1W04_F;10658.3;8149.06
Land_House_1W04_F;10756.7;8051.73
Land_House_1W04_F;10907.7;12388.2
Land_House_1W04_F;10966.7;12314.3
Land_House_1W04_F;11008.1;12451.5
Land_House_1W04_F;11258.2;12249
Land_House_1W04_F;11325.4;5501.74
Land_House_1W04_F;11396.8;6578.53
Land_House_1W04_F;11596;12469
Land_House_1W04_F;11793.3;8999.99
Land_House_1W04_F;11944.3;9304.7
Land_House_1W04_F;12001.8;3467.26
Land_House_1W04_F;12068.2;3671.09
Land_House_1W04_F;12086.1;7334.39
Land_House_1W04_F;12139.3;9465.83
Land_House_1W04_F;12180.4;3554.45
Land_House_1W04_F;12195.2;7291.77
Land_House_1W04_F;1221.9;8761.43
Land_House_1W04_F;12245.3;10942.3
Land_House_1W04_F;12251.7;6289.12
Land_House_1W04_F;12286.2;8519.02
Land_House_1W04_F;12316.4;10584.9
Land_House_1W04_F;12334.8;10967.9
Land_House_1W04_F;12364.3;9704.59
Land_House_1W04_F;12502.2;9547.52
Land_House_1W04_F;12681.1;4375.38
Land_House_1W04_F;12884;8067.64
Land_House_1W04_F;12915.6;10142.5
Land_House_1W04_F;12938.2;6726.93
Land_House_1W04_F;13051.4;3238.53
Land_House_1W04_F;13204.9;7011.47
Land_House_1W04_F;13327.9;6277.75
Land_House_1W04_F;13334.7;12860.7
Land_House_1W04_F;13412.3;6331
Land_House_1W04_F;13426.1;6364.17
Land_House_1W04_F;13466.8;2922.81
Land_House_1W04_F;1633.58;3830.49
Land_House_1W04_F;1655.41;2204.71
Land_House_1W04_F;1696.58;3892
Land_House_1W04_F;1782.3;2345.29
Land_House_1W04_F;1969.87;7399.53
Land_House_1W04_F;1991.75;7288.16
Land_House_1W04_F;2189.49;11019.7
Land_House_1W04_F;2271.49;11004.8
Land_House_1W04_F;2276.14;11178.6
Land_House_1W04_F;2464.76;11016.3
Land_House_1W04_F;2509.46;6364.09
Land_House_1W04_F;2519.74;10976.2
Land_House_1W04_F;2566.06;5491.02
Land_House_1W04_F;2567.6;11026.2
Land_House_1W04_F;2588.44;4975.23
Land_House_1W04_F;2687.16;5118.11
Land_House_1W04_F;2759.09;5068.42
